run1_srcid,sector,input_file,source_file,source_member,aermod_srcid,facility_id,facility_name,region_cd,erptype,unit_id,rel_point_id,process_id,scc,poll,longitude,latitude,utm_e_m,utm_n_m,src_elev_m,ann_value,emis_gps,so2_ann_value_total,so2_emis_gps_total,so2_allocation_fraction,allocation_basis,stkhgt,stkhgt_m,stkdiam,stkdiam_m,stktemp,stktemp_k,stkvel,stkvel_mps,srcgroup,rank
Q0001518,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31963113_30609212_6225414,4762811,HOUSTON REFINING,48201,2,31963113,30609212,6225414,30600104,SO2,-95.233486,29.711031,283936.046114058,3288853.8323057783,0.0,0.02014021385230132,0.0005793662692524218,544.3497,15.659111525354453,3.699866804795028e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,115.0,35.052,3.25,0.9906,865.0,735.9277777777777,29.5,8.9916,FAC019,19
Q0001519,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31964413_30582312_6224114,4762811,HOUSTON REFINING,48201,3,31964413,30582312,6224114,40388801,SO2,-95.232203,29.706028000000003,284049.48084879306,3288296.8691166216,0.0,0.8458889817966553,0.024333383308601707,544.3497,15.659111525354453,0.0015539440580139114,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,82.0,300.92777777777775,0.1,0.03048,FAC019,19
Q0001520,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31964513_30581812_6223914,4762811,HOUSTON REFINING,48201,2,31964513,30581812,6223914,40899997,SO2,-95.234056,29.718664,283897.25211502623,3289700.989702254,0.0,0.02014021385230132,0.0005793662692524218,544.3497,15.659111525354453,3.699866804795028e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,71.0,21.6408,11.5,3.5052000000000003,1600.0,1144.261111111111,56.3,17.16024,FAC019,19
Q0001521,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31965513_30609812_6222614,4762811,HOUSTON REFINING,48201,3,31965513,30609812,6222614,40301199,SO2,-95.237431,29.716983000000003,283567.0906571916,3289520.9766965094,0.0,0.8056085540920527,0.023174650770096866,544.3497,15.659111525354453,0.001479946721918011,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,70.0,294.26111111111106,0.1,0.03048,FAC019,19
Q0001522,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31965613_30590512_6222514,4762811,HOUSTON REFINING,48201,3,31965613,30590512,6222514,40400151,SO2,-95.235081,29.707883,283774.95853154117,3288507.8721929416,0.0,2.3564050207192544,0.06778585350253334,544.3497,15.659111525354453,0.004328844161610183,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,3.0,0.9144,68.0,293.15,0.1,0.03048,FAC019,19
Q0001523,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31965713_30624912_6222414,4762811,HOUSTON REFINING,48201,3,31965713,30624912,6222414,40400151,SO2,-95.236064,29.707714000000003,283679.47442250967,3288490.9794091457,0.0,2.0543018129347344,0.05909535946374701,544.3497,15.659111525354453,0.0037738641408909283,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,3.0,0.9144,68.0,293.15,0.1,0.03048,FAC019,19
Q0001524,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31965813_30609112_6222314,4762811,HOUSTON REFINING,48201,3,31965813,30609112,6222314,40301111,SO2,-95.236028,29.713503000000003,283695.3760255175,3289132.602300579,0.0,0.6646270571259435,0.019119086885329917,544.3497,15.659111525354453,0.001220956045582359,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,68.0,293.15,0.1,0.03048,FAC019,19
Q0001525,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31965913_30607412_6222214,4762811,HOUSTON REFINING,48201,3,31965913,30607412,6222214,40301099,SO2,-95.230467,29.719833,284247.0120548598,3289823.8586755865,0.0,0.02014021385230132,0.0005793662692524218,544.3497,15.659111525354453,3.699866804795028e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,3.0,0.9144,60.0,288.7055555555555,0.1,0.03048,FAC019,19
Q0001526,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31966213_30609912_6221914,4762811,HOUSTON REFINING,48201,3,31966213,30609912,6221914,40301199,SO2,-95.240886,29.709317,283216.3102653527,3288677.7055118885,0.0,0.5437857740121357,0.01564288926981539,544.3497,15.659111525354453,0.0009989640372946576,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,3.0,0.9144,76.0,297.59444444444443,0.1,0.03048,FAC019,19
Q0001527,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31967013_30581812_7325314,4762811,HOUSTON REFINING,48201,2,31967013,30581812,7325314,40899997,SO2,-95.234056,29.718664,283897.25211502623,3289700.989702254,0.0,3.4439765687435253,0.09907163204216411,544.3497,15.659111525354453,0.006326772236199497,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,71.0,21.6408,11.5,3.5052000000000003,1600.0,1144.261111111111,56.3,17.16024,FAC019,19
Q0001528,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31967213_30584612_7325114,4762811,HOUSTON REFINING,48201,3,31967213,30584612,7325114,40388801,SO2,-95.236969,29.705694,283587.56601916184,3288268.764501524,0.0,0.9264498372058606,0.026650848385611395,544.3497,15.659111525354453,0.0017019387302057126,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,77.0,298.15,0.1,0.03048,FAC019,19
Q0001529,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31970113_30601312_7161714,4762811,HOUSTON REFINING,48201,2,31970113,30601312,7161714,40301102,SO2,-95.236111,29.716244,283693.2255552219,3289436.5881265816,0.0,0.2416825662276158,0.00695239523102906,544.3497,15.659111525354453,0.0004439840165754033,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC019,19
Q0001530,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31972113_30608912_7159714,4762811,HOUSTON REFINING,48201,3,31972113,30608912,7159714,40301199,SO2,-95.236022,29.717456,283704.4374283358,3289570.767491595,0.0,0.02014021385230132,0.0005793662692524218,544.3497,15.659111525354453,3.699866804795028e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,3.0,0.9144,75.0,297.0388888888889,0.1,0.03048,FAC019,19
Q0001531,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31972313_30582812_7159514,4762811,HOUSTON REFINING,48201,2,31972313,30582812,7159514,40301109,SO2,-95.228978,29.713396999999997,284377.3153831543,3289107.67097918,0.0,0.02014021385230132,0.0005793662692524218,544.3497,15.659111525354453,3.699866804795028e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,3.0,0.9144,80.0,299.81666666666666,0.1,0.03048,FAC019,19
Q0001532,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31974013_30581812_7017914,4762811,HOUSTON REFINING,48201,2,31974013,30581812,7017914,40899997,SO2,-95.234056,29.718664,283897.25211502623,3289700.989702254,0.0,0.02014021385230132,0.0005793662692524218,544.3497,15.659111525354453,3.699866804795028e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,71.0,21.6408,11.5,3.5052000000000003,1600.0,1144.261111111111,56.3,17.16024,FAC019,19
Q0001533,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31975813_30584112_7012714,4762811,HOUSTON REFINING,48201,2,31975813,30584112,7012714,40301150,SO2,-95.235933,29.713016999999997,283703.5257847457,3289078.5529905995,0.0,44.67099432440432,1.2850343852018713,544.3497,15.659111525354453,0.08206304573035371,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,80.0,299.81666666666666,0.1,0.03048,FAC019,19
Q0001534,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31975913_30641812_7012614,4762811,HOUSTON REFINING,48201,2,31975913,30641812,7012614,40301150,SO2,-95.235011,29.713666999999997,283794.133877401,3289148.8770320644,0.0,29.78737628755365,0.8568827122243317,544.3497,15.659111525354453,0.05472103004291846,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,30.0,9.144,3.0,0.9144,80.0,299.81666666666666,0.1,0.03048,FAC019,19
Q0001535,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31983613_30634812_6869914,4762811,HOUSTON REFINING,48201,2,31983613,30634812,6869914,30600104,SO2,-95.231228,29.714503000000004,284161.9703939306,3289234.469398523,0.0,0.08056085540920528,0.002317465077009687,544.3497,15.659111525354453,0.00014799467219180112,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,122.0,37.1856,7.5,2.286,400.0,477.5944444444444,17.9,5.45592,FAC019,19
Q0001536,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31984313_30573312_6869214,4762811,HOUSTON REFINING,48201,2,31984313,30573312,6869214,40301098,SO2,-95.230378,29.717328,284250.26205712405,3289546.0222212323,0.0,0.20140213852301317,0.0057936626925242166,544.3497,15.659111525354453,0.00036998668047950276,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,32.0,9.7536,3.0,0.9144,200.0,366.4833333333333,0.1,0.03048,FAC019,19
Q0001537,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31985013_30573212_6868514,4762811,HOUSTON REFINING,48201,2,31985013,30573212,6868514,40301098,SO2,-95.23105,29.717317,284185.21753358725,3289546.058462105,0.0,0.18126192467071184,0.005214296423271795,544.3497,15.659111525354453,0.00033298801243155247,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,32.0,9.7536,3.0,0.9144,185.0,358.15,0.1,0.03048,FAC019,19
Q0001538,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31986013_30585512_6867514,4762811,HOUSTON REFINING,48201,2,31986013,30585512,6867514,40301145,SO2,-95.243219,29.709289,282990.49613225757,3288678.982204329,0.0,4.612108972177001,0.13267487565880456,544.3497,15.659111525354453,0.008472694982980613,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,64.0,290.92777777777775,0.1,0.03048,FAC019,19
Q0001539,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31986113_30585612_6867414,4762811,HOUSTON REFINING,48201,2,31986113,30585612,6867414,40301145,SO2,-95.243267,29.710369,282988.1755543938,3288798.7868707543,0.0,1.0271509064673672,0.029547679731873507,544.3497,15.659111525354453,0.0018869320704454642,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,66.0,292.0388888888889,0.1,0.03048,FAC019,19
Q0001540,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31988213_30621812_7289114,4762811,HOUSTON REFINING,48201,2,31988213,30621812,7289114,40301109,SO2,-95.238347,29.712628,283469.1075179576,3289039.9565429892,0.0,0.4833651324552316,0.01390479046205812,544.3497,15.659111525354453,0.0008879680331508066,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC019,19
Q0001541,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31988313_30588612_7289014,4762811,HOUSTON REFINING,48201,2,31988313,30588612,7289014,40301102,SO2,-95.235308,29.713658,283765.3765374076,3289148.4353881516,0.0,39.99846471067042,1.1506214107353097,544.3497,15.659111525354453,0.07347935474322925,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,30.0,9.144,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC019,19
Q0001542,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31990113_30576012_6865114,4762811,HOUSTON REFINING,48201,2,31990113,30576012,6865114,30600505,SO2,-95.228878,29.719244,284399.4959237188,3289755.6025637267,0.0,0.38266406319372503,0.011007959115796011,544.3497,15.659111525354453,0.0007029746929110552,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,47.0,14.3256,3.0,0.9144,100.0,310.92777777777775,0.1,0.03048,FAC019,19
Q0001543,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31992513_30591512_6862714,4762811,HOUSTON REFINING,48201,2,31992513,30591512,6862714,40301142,SO2,-95.237311,29.711669,283567.29468388716,3288931.713057522,0.0,1.4098149696610722,0.04055563884766894,544.3497,15.659111525354453,0.0025899067633564825,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,3.0,0.9144,80.0,299.81666666666666,0.1,0.03048,FAC019,19
Q0001544,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31996613_30600812_7287914,4762811,HOUSTON REFINING,48201,2,31996613,30600812,7287914,40301102,SO2,-95.2354,29.713658,283756.47451735183,3289148.6076242174,0.0,40.260287490750336,1.1581531722355909,544.3497,15.659111525354453,0.0739603374278526,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,30.0,9.144,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC019,19
Q0001545,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31996713_30608612_7287814,4762811,HOUSTON REFINING,48201,2,31996713,30608612,7287814,30600104,SO2,-95.232092,29.712911,284074.9603184355,3289059.616838345,0.0,0.04028042770460264,0.0011587325385048436,544.3497,15.659111525354453,7.399733609590056e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,110.0,33.528,5.0,1.524,700.0,644.2611111111111,19.7,6.00456,FAC019,19
Q0001546,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31996813_30569812_7287714,4762811,HOUSTON REFINING,48201,2,31996813,30569812,7287714,40301199,SO2,-95.230142,29.710778,284259.081950203,3288819.538066155,0.0,3.4036961410389224,0.09791289950365925,544.3497,15.659111525354453,0.006252774900103596,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC019,19
Q0001547,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4762811_31998013_30608112_7286514,4762811,HOUSTON REFINING,48201,2,31998013,30608112,7286514,30600904,SO2,-95.230356,29.72095,284260.1425666824,3289947.4667370925,0.0,6.364307577327216,0.18307974108376526,544.3497,15.659111525354453,0.011691579103152288,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,325.0,99.06,4.0,1.2192,800.0,699.8166666666666,13.2575,4.040886,FAC019,19
